CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction,CustomerSegment
CUST10140,Sean Becker,Texas,Associate,Male,41,No,2,6/10/24,5/1/25,188.38,91,Low
CUST10967,Earl Waller,New York,Bachelor,Male,57,Yes,1,9/26/22,2/1/23,243.7,911,Medium
CUST10419,Gina Klein,Arizona,Bachelor,Male,36,No,2,11/28/20,9/20/24,513.07,314,High
CUST10004,Randy Richardson,Ohio,Associate,Non-Binary,68,No,1,8/1/22,8/5/23,342.11,726,Medium
CUST10381,Jeffrey Cook,Arizona,Master,Female,21,No,1,6/16/21,8/17/23,75.08,714,Low
CUST10055,Bethany Keller,Georgia,Associate,Female,43,Yes,3,6/8/24,7/5/24,336.0,391,Medium
CUST10692,Heidi Tucker,Florida,PhD,Female,68,No,2,12/26/22,4/19/23,109.7,834,Low
CUST10278,Brenda Conway,Arizona,Bachelor,Non-Binary,55,Yes,1,12/16/22,8/19/24,313.58,346,Medium
CUST10212,Joseph Williams,Arizona,Associate,Female,39,No,1,3/13/21,10/1/23,285.25,669,Medium
CUST10655,Tammy Stevens,Illinois,PhD,Female,80,No,0,3/10/22,3/21/24,320.12,497,Medium
CUST10817,Veronica Davidson,Ohio,PhD,Male,74,Yes,2,12/15/22,4/9/24,202.85,478,Medium
CUST10304,Adrian Gallagher,Washington,Master,Non-Binary,58,No,2,10/30/23,3/30/25,138.64,123,Low
CUST10962,Richard Rogers,Colorado,Associate,Female,26,No,0,5/8/24,5/19/25,299.03,73,Medium
CUST10509,Andrew Griffith,Washington,PhD,Male,32,No,0,8/20/23,3/6/25,530.02,147,High
CUST10372,Jennifer Sullivan,Ohio,PhD,Female,50,No,0,5/30/23,7/22/23,119.56,740,Low
CUST10957,Stephanie Mills,Colorado,Associate,Non-Binary,73,Yes,1,6/2/23,12/16/24,312.1,227,Medium
CUST10096,Laura White,California,High School,Female,41,Yes,0,8/6/20,6/3/22,634.8,1154,High
CUST10476,Brad Jones,Illinois,Bachelor,Male,56,No,0,1/21/24,3/18/25,216.68,135,Medium
CUST10574,David Jensen,New York,Bachelor,Non-Binary,51,No,4,5/11/21,9/28/24,301.78,306,Medium
CUST10178,Ryan Diaz,Florida,Master,Female,18,Yes,3,7/3/21,12/28/23,847.87,581,High
CUST10211,Jessica Calhoun,Texas,High School,Male,36,No,1,9/21/20,7/15/25,430.79,16,High
CUST10186,John Marshall,Texas,Associate,Male,80,Yes,1,4/1/23,1/19/25,535.98,193,High
CUST10964,Carla Johnson,Washington,PhD,Non-Binary,19,Yes,1,8/4/23,9/7/23,162.16,693,Low
CUST10485,Jessica Reid,Florida,Associate,Non-Binary,68,No,1,5/9/22,12/14/23,215.57,595,Medium
CUST10624,Kelly Ramos,Georgia,High School,Female,35,Yes,2,6/16/21,10/18/21,181.42,1382,Low
CUST10177,Dr. Regina King PhD,Texas,Associate,Female,58,Yes,0,9/24/20,4/22/22,171.6,1196,Low
CUST10905,Virginia Ramsey,Georgia,Master,Non-Binary,25,No,2,6/17/22,9/6/24,141.76,328,Low
CUST10816,Victoria Smith,Colorado,Bachelor,Non-Binary,38,No,2,12/26/23,2/22/25,271.5,159,Medium
CUST10833,Steven Burns,Georgia,PhD,Female,60,No,1,8/24/23,3/22/24,133.71,496,Low
CUST10077,James Chang,Georgia,Associate,Non-Binary,76,Yes,2,10/10/22,3/22/25,37.49,131,Low
CUST10306,Brittany Huff,Florida,Master,Female,54,No,2,10/10/22,11/7/24,720.95,266,High
CUST10255,Paul Smith,Florida,Master,Non-Binary,38,No,0,3/20/22,6/27/22,492.11,1130,High
CUST10219,Karen Johns,Texas,High School,Female,28,Yes,1,12/6/21,3/11/22,394.51,1238,High
CUST10557,Shane Ross,Texas,Associate,Male,23,Yes,3,3/15/21,4/16/22,664.25,1202,High
CUST10924,Christopher Craig,Florida,PhD,Female,23,No,1,2/23/24,5/13/25,116.8,79,Low
CUST10088,Michael Brooks,California,Bachelor,Female,20,Yes,1,2/16/24,7/18/25,536.89,13,High
CUST10400,Daniel Gregory,Colorado,Associate,Female,38,Yes,2,9/20/22,5/5/24,16.93,452,Low
CUST10899,Megan Olson,Georgia,Associate,Female,50,Yes,0,3/26/23,4/15/25,454.45,107,High
CUST10901,Matthew Miller,Ohio,High School,Male,23,No,2,2/9/22,2/13/22,435.11,1264,High
CUST10764,Cassie Morgan,Florida,Bachelor,Non-Binary,67,Yes,1,7/14/24,4/8/25,740.07,114,High
CUST10555,Andrew Watson,California,PhD,Female,64,No,0,9/10/22,10/23/23,117.7,647,Low
CUST10124,Luis Villa,Illinois,High School,Female,39,Yes,2,3/6/23,2/3/25,91.35,178,Low
CUST10524,Cassie Ray,California,Bachelor,Non-Binary,46,No,0,6/25/24,7/25/25,405.43,6,High
CUST10169,Jessica Figueroa,Washington,PhD,Male,78,No,0,5/24/23,7/25/24,362.59,371,Medium
CUST10753,Alison Mccarthy,Georgia,Associate,Male,56,Yes,1,2/25/21,6/29/23,121.01,763,Low
CUST10254,Dean Wright,Florida,PhD,Male,80,No,0,5/30/21,10/16/22,141.9,1019,Low
CUST10299,Nancy Wu,Arizona,Master,Female,72,No,2,5/9/21,9/21/22,269.58,1044,Medium
CUST10203,Kim Bennett,Florida,High School,Female,43,No,0,3/25/21,2/21/22,624.66,1256,High
CUST10790,Michael Mitchell,Georgia,Master,Non-Binary,45,No,1,7/19/22,1/25/25,437.03,187,High
CUST10369,Matthew Coleman,New York,Associate,Female,73,Yes,1,7/26/24,4/3/25,302.89,119,Medium
CUST10099,Danielle Huffman,New York,High School,Non-Binary,18,No,2,12/9/21,3/18/25,243.6,135,Medium
CUST10334,Luis Davies,Arizona,Bachelor,Non-Binary,68,No,1,6/26/24,2/28/25,605.71,153,High
CUST10931,Cathy Brown,Florida,Bachelor,Female,21,No,0,1/21/22,6/6/22,156.49,1151,Low
CUST10845,Jennifer Khan,Washington,PhD,Female,78,Yes,1,10/27/23,1/2/24,123.83,576,Low
CUST10240,Travis Herring,Colorado,High School,Non-Binary,34,Yes,0,7/2/24,2/1/25,423.96,180,High
CUST10868,Michael Crawford,Illinois,Associate,Male,48,Yes,1,8/20/21,10/30/21,151.1,1370,Low
CUST10550,Derrick Daniel,Colorado,Bachelor,Male,77,No,2,3/7/22,4/8/24,374.93,479,Medium
CUST10656,William Kim,Florida,PhD,Non-Binary,25,Yes,2,9/11/23,12/11/24,181.8,232,Low
CUST10659,Andrew Lang,Florida,PhD,Male,58,Yes,1,11/29/22,10/20/23,40.03,650,Low
CUST10482,Mark Clark,Arizona,Bachelor,Male,39,No,1,8/15/20,7/12/23,245.86,750,Medium
CUST10769,Jason Morales,California,Master,Non-Binary,48,No,1,11/4/22,4/26/24,888.69,461,High
CUST10188,Jennifer Hart,Washington,Bachelor,Non-Binary,44,Yes,0,4/27/24,5/14/25,375.95,78,Medium
CUST10902,Matthew Knox,Florida,High School,Male,32,Yes,0,7/27/24,5/19/25,485.46,73,High
CUST10983,Sean Galloway,Colorado,High School,Non-Binary,66,Yes,1,2/10/22,1/16/24,501.41,562,High
CUST10284,Diane Bowen,California,Associate,Non-Binary,20,No,1,6/26/24,10/28/24,173.04,276,Low
CUST10982,Annette Martin,New York,Master,Female,66,Yes,4,5/12/21,1/18/23,476.13,925,High
CUST10245,Jennifer Luna,Georgia,Bachelor,Male,42,Yes,4,7/18/21,2/22/24,834.3,525,High
CUST10866,Evelyn Bartlett,Georgia,Bachelor,Female,31,Yes,2,11/19/21,2/10/22,612.29,1267,High
CUST10495,Andrew Hogan,Florida,High School,Non-Binary,49,No,3,3/10/22,5/23/23,519.2,800,High
CUST10386,Courtney Nelson,New York,High School,Male,71,No,2,9/20/20,8/21/22,162.53,1075,Low
CUST10347,Kristine Phillips,Washington,Master,Non-Binary,37,No,2,12/25/20,7/13/23,111.06,749,Low
CUST10454,Kimberly Flores,Florida,PhD,Male,46,Yes,0,11/2/23,11/21/24,205.96,252,Medium
CUST10232,Erin Wyatt,Illinois,Bachelor,Female,60,No,1,12/26/20,4/28/23,284.38,825,Medium
CUST10261,Richard Thomas,Texas,Master,Male,45,Yes,0,8/6/21,4/15/25,99.65,107,Low
CUST10926,Amy Smith,Colorado,PhD,Female,36,No,1,7/27/23,2/18/25,345.94,163,Medium
CUST10276,Sandra Torres,Texas,High School,Non-Binary,59,No,1,8/15/23,9/24/23,291.42,676,Medium
CUST10127,Courtney Cuevas,Illinois,High School,Non-Binary,58,Yes,0,9/4/20,10/14/23,122.74,656,Low
CUST10032,Stephanie Morales,California,Bachelor,Non-Binary,63,Yes,4,10/22/20,3/16/21,291.81,1598,Medium
CUST10039,Nicole Sanchez,Florida,PhD,Non-Binary,65,Yes,1,1/14/23,7/12/25,44.64,19,Low
CUST10093,Samantha Wilson,Colorado,High School,Male,57,No,2,3/16/21,12/20/22,538.13,954,High
CUST10467,Kaitlyn Hudson,New York,PhD,Female,55,No,2,7/11/22,10/1/23,633.52,669,High
CUST10041,Christine Johnson,Washington,High School,Female,75,Yes,1,5/27/24,11/11/24,538.76,262,High
CUST10705,Sarah Hodge,California,Bachelor,Female,25,No,2,10/7/23,12/13/23,446.26,596,High
CUST10503,Laurie Hall,Illinois,High School,Female,27,No,0,8/5/21,11/29/22,145.35,975,Low
CUST10878,Ruth Johnson,Texas,Bachelor,Non-Binary,36,No,1,3/10/23,5/15/23,335.69,808,Medium
CUST10021,Kimberly Hester,Ohio,Associate,Male,35,Yes,0,3/3/21,8/1/23,529.85,730,High
CUST10631,Jennifer Durham,Ohio,Bachelor,Male,51,Yes,4,3/21/24,12/24/24,295.07,219,Medium
CUST10137,Brian Meyer Jr.,Washington,Master,Non-Binary,61,No,3,10/24/22,7/26/23,316.0,736,Medium
CUST10973,Sherri Pearson,Illinois,Associate,Female,76,No,0,2/20/24,5/18/24,212.83,439,Medium
CUST10124,Luis Villa,Illinois,High School,Female,39,Yes,2,3/6/23,2/22/25,193.8,159,Low
CUST10411,Whitney Lucas,Colorado,Associate,Non-Binary,39,No,2,9/4/22,4/22/25,470.96,100,High
CUST10235,Ashley Olson,Arizona,Master,Non-Binary,48,Yes,3,8/25/20,5/21/24,99.63,436,Low
CUST10561,Joseph Krueger,Florida,Associate,Female,24,Yes,0,6/30/22,8/16/24,121.73,349,Low
CUST10748,Valerie Miller,Texas,PhD,Male,27,Yes,0,12/3/20,6/4/24,400.65,422,High
CUST10220,Elizabeth Monroe,Illinois,PhD,Female,61,Yes,3,4/26/23,6/15/23,800.22,777,High
CUST10481,Jenna Butler,New York,Master,Female,30,Yes,2,6/3/24,3/3/25,192.9,150,Low
CUST10426,Jessica Anderson,Washington,High School,Female,38,Yes,2,5/10/23,2/16/25,104.0,165,Low
CUST10613,Maria Parker,Florida,Master,Non-Binary,59,No,2,3/20/22,1/6/23,69.74,937,Low
CUST10752,Paula Ross,Washington,Bachelor,Non-Binary,46,Yes,2,4/4/21,4/4/22,350.36,1214,Medium
CUST10524,Cassie Ray,California,Bachelor,Non-Binary,46,No,0,6/25/24,4/7/25,551.8,115,High
CUST10189,Madison Watts,California,PhD,Non-Binary,19,Yes,2,4/29/21,7/26/24,164.16,370,Low
CUST10104,Jamie Rose,Florida,High School,Male,51,Yes,3,1/30/24,6/5/24,149.06,421,Low
CUST10639,Mike Crawford,Colorado,PhD,Male,42,Yes,1,7/2/24,5/6/25,762.46,86,High
CUST10807,Matthew Hopkins,Illinois,Bachelor,Male,43,No,0,6/19/21,4/3/25,324.27,119,Medium
CUST10699,Brandi Olson,Georgia,Master,Female,79,No,4,10/2/20,4/23/25,282.55,99,Medium
CUST10479,Jennifer Martin,Washington,PhD,Non-Binary,19,No,3,2/18/24,1/7/25,243.39,205,Medium
CUST10216,Kimberly Parker,Arizona,Associate,Non-Binary,41,Yes,2,11/27/22,8/12/23,860.15,719,High
CUST10192,Jeffrey Stewart,Georgia,High School,Female,34,Yes,0,4/9/24,4/11/24,955.32,476,High
CUST10564,Mary Shaw,Washington,Master,Female,41,No,0,7/13/24,5/17/25,345.63,75,Medium
CUST10760,Becky May,Colorado,Master,Female,23,Yes,2,6/7/24,7/20/25,845.37,11,High
CUST10456,Ronald Myers,Arizona,Associate,Non-Binary,39,Yes,2,9/29/21,2/2/24,213.98,545,Medium
CUST10157,Justin Wilson PhD,Texas,High School,Male,76,Yes,0,4/8/24,4/12/24,262.57,475,Medium
CUST10796,Sarah Larsen,Ohio,Bachelor,Female,74,Yes,1,5/17/24,5/21/25,235.55,71,Medium
CUST10606,Patrick Peterson,Florida,Bachelor,Female,27,No,3,9/14/22,12/12/24,171.41,231,Low
CUST10653,Angelica Martinez,Arizona,PhD,Non-Binary,80,No,0,5/28/22,10/26/24,211.75,278,Medium
CUST10486,James Wells,Georgia,Master,Female,21,Yes,4,11/20/23,1/15/24,319.25,563,Medium
CUST10840,Amy Moore,Illinois,High School,Non-Binary,53,Yes,1,11/25/23,12/19/23,92.76,590,Low
CUST10022,Chris Collins,Georgia,PhD,Female,59,Yes,2,3/4/22,12/7/24,71.08,236,Low
CUST10658,Matthew Flowers,Illinois,Bachelor,Male,60,No,0,9/19/22,10/14/23,679.66,656,High
CUST10312,Erin Norman,Illinois,High School,Non-Binary,24,No,2,11/20/23,4/19/24,446.63,468,High
CUST10845,Jennifer Khan,Washington,PhD,Female,78,Yes,1,10/27/23,5/10/24,283.84,447,Medium
CUST10056,Brian Williams,Florida,Master,Non-Binary,60,No,0,3/6/23,7/28/23,242.62,734,Medium
CUST10148,Erin Mason,Florida,PhD,Male,37,Yes,2,11/28/20,8/23/24,489.6,342,High
CUST10550,Derrick Daniel,Colorado,Bachelor,Male,77,No,2,3/7/22,11/18/23,140.67,621,Low
CUST10495,Andrew Hogan,Florida,High School,Non-Binary,49,No,3,3/10/22,5/16/23,114.68,807,Low
CUST10458,Jennifer Cook,California,Associate,Female,36,No,0,8/7/22,7/24/24,69.15,372,Low
CUST10374,Jennifer Jones,Arizona,Master,Non-Binary,40,No,2,7/22/21,12/9/24,141.76,234,Low
CUST10392,Philip Moore,Illinois,Bachelor,Male,37,No,0,1/13/21,8/25/21,601.83,1436,High
CUST10421,Kimberly Matthews,California,Bachelor,Male,60,Yes,1,7/17/21,11/15/23,265.24,624,Medium
CUST10309,Autumn Reed,Georgia,PhD,Male,41,Yes,3,10/18/20,9/28/23,736.4,672,High
CUST10856,Julie Henry,Georgia,High School,Female,25,No,2,12/3/23,5/7/24,60.93,450,Low
CUST10619,Henry Martinez,Colorado,High School,Male,37,No,0,11/24/21,8/10/23,230.99,721,Medium
CUST10586,Robert Peck,California,PhD,Female,68,No,2,9/3/21,2/22/25,317.69,159,Medium
CUST10801,Tyler Peterson,Ohio,Bachelor,Non-Binary,53,No,3,10/28/23,11/7/24,210.04,266,Medium
CUST10294,Connor Young,New York,High School,Male,66,Yes,1,6/1/21,6/18/24,322.25,408,Medium
CUST10626,Lindsey Miller,New York,Master,Male,35,Yes,1,12/10/21,3/1/24,32.59,517,Low
CUST10325,Valerie Shelton,New York,Associate,Male,21,No,0,3/17/22,7/19/25,301.71,12,Medium
CUST10200,Nicole Maynard,Texas,Bachelor,Female,51,Yes,1,8/30/21,8/1/22,75.68,1095,Low
CUST10989,David Hernandez,California,High School,Non-Binary,35,Yes,1,7/23/23,9/30/23,219.4,670,Medium
CUST10121,Daniel Bridges,California,High School,Male,63,Yes,0,6/9/21,5/19/23,122.99,804,Low
CUST10323,Brandon Walton,Washington,Associate,Male,54,Yes,3,7/15/24,4/10/25,366.35,112,Medium
CUST10227,William Mclean,California,PhD,Female,64,Yes,0,12/20/23,4/5/25,49.45,117,Low
CUST10807,Matthew Hopkins,Illinois,Bachelor,Male,43,No,0,6/19/21,4/29/22,67.64,1189,Low
CUST10603,Joseph Lee MD,California,Associate,Non-Binary,65,No,0,4/7/21,7/27/23,551.5,735,High
CUST10745,Robert Mosley,Washington,PhD,Female,20,No,1,8/9/20,12/10/21,146.64,1329,Low
CUST10049,Mathew Schmidt,Arizona,Associate,Female,66,Yes,2,7/25/21,1/28/25,118.41,184,Low
CUST10869,Olivia Ramirez,New York,Bachelor,Male,61,No,1,9/2/20,6/3/22,351.22,1154,Medium
CUST10195,Barbara Hernandez,Georgia,High School,Female,39,No,1,12/23/23,2/18/25,147.14,163,Low
CUST10046,Melissa Davila,Georgia,Associate,Non-Binary,66,No,2,12/21/23,1/26/25,301.95,186,Medium
CUST10324,Stephanie Austin,Arizona,High School,Non-Binary,70,No,1,10/24/20,6/25/25,673.3,36,High
CUST10236,Tonya Brady,Texas,High School,Female,77,Yes,1,12/24/23,8/24/24,215.23,341,Medium
CUST10631,Jennifer Durham,Ohio,Bachelor,Male,51,Yes,4,3/21/24,4/11/25,278.25,111,Medium
CUST10578,Robert Smith,California,Master,Male,74,No,0,12/17/22,4/26/23,350.92,827,Medium
CUST10529,David Flores,Ohio,Associate,Female,64,No,3,2/3/24,12/3/24,283.1,240,Medium
CUST10103,Brooke Hendricks,Texas,Master,Male,27,Yes,0,8/12/23,3/29/24,243.63,489,Medium
CUST10089,Alexandria Scott,Colorado,Bachelor,Male,21,Yes,2,8/16/23,9/3/24,360.37,331,Medium
CUST10316,Christopher Serrano,New York,High School,Male,60,Yes,1,12/15/22,10/18/23,312.09,652,Medium
CUST10936,Shannon Guzman,New York,Bachelor,Male,43,Yes,3,12/5/20,9/13/22,135.14,1052,Low
CUST10202,Whitney Marshall,California,Bachelor,Non-Binary,37,No,2,10/28/20,3/26/24,129.67,492,Low
CUST10405,Kimberly Quinn,Arizona,Bachelor,Male,25,Yes,0,4/13/22,2/8/25,26.75,173,Low
CUST10440,Linda Merritt,Colorado,Master,Non-Binary,40,Yes,1,4/19/22,12/4/24,580.18,239,High
CUST10699,Brandi Olson,Georgia,Master,Female,79,No,4,10/2/20,3/18/25,418.75,135,High
CUST10580,Kayla Gonzalez,Georgia,High School,Female,45,No,1,11/28/21,9/24/23,115.91,676,Low
CUST10429,Steven Simmons,Florida,PhD,Male,71,Yes,1,3/24/21,2/25/25,402.92,156,High
CUST10591,Barbara Hanson,Colorado,PhD,Non-Binary,40,Yes,1,9/18/20,4/28/21,230.9,1555,Medium
CUST10588,Joanna Howe,Washington,Bachelor,Non-Binary,47,No,1,8/13/23,8/29/23,416.42,702,High
CUST10473,Christopher Daniels,Georgia,Associate,Male,63,No,2,5/20/24,11/7/24,223.61,266,Medium
CUST10339,Denise Thompson,Colorado,Associate,Non-Binary,68,No,3,5/15/22,8/4/23,804.82,727,High
CUST10884,Dennis Brennan,Florida,Bachelor,Female,73,No,2,5/28/23,9/29/23,142.22,671,Low
CUST10560,April Richardson,Florida,Master,Female,28,No,0,9/12/21,3/28/24,74.47,490,Low
CUST10641,Joshua Mccormick,Texas,PhD,Male,52,No,3,12/15/22,4/5/23,371.38,848,Medium
CUST10731,Daniel Salas,Florida,High School,Male,54,Yes,1,12/5/20,5/11/25,535.62,81,High
CUST10293,Susan Davis,Illinois,Master,Male,45,Yes,2,9/22/21,2/2/24,175.84,545,Low
CUST10601,Eric Norris,New York,Bachelor,Male,67,Yes,2,2/10/24,5/18/25,317.91,74,Medium
CUST10646,Michael Flores,New York,PhD,Female,21,No,1,1/9/22,6/13/24,556.28,413,High
CUST10258,Gregory Baker,Colorado,PhD,Female,73,Yes,1,2/9/23,6/24/23,102.01,768,Low
CUST10881,Charles Roach,Illinois,Master,Non-Binary,63,Yes,2,1/24/24,8/11/24,542.47,354,High
CUST10625,Jonathan Fernandez II,Ohio,Master,Male,72,No,3,10/24/21,10/21/22,183.71,1014,Low
CUST10149,Kayla Ortiz,Washington,PhD,Non-Binary,73,No,2,11/9/22,12/10/24,90.92,233,Low
CUST10242,Kyle Klein,Ohio,Associate,Female,24,Yes,3,2/7/23,2/23/23,91.97,889,Low
CUST10897,Richard Becker,Washington,High School,Male,27,Yes,4,4/22/22,2/5/24,318.29,542,Medium
CUST10952,Courtney Jimenez,California,Associate,Non-Binary,76,No,4,5/30/24,1/26/25,609.26,186,High
CUST10616,Mark Ryan,New York,Bachelor,Male,66,No,0,3/28/21,3/1/22,70.07,1248,Low
CUST10856,Julie Henry,Georgia,High School,Female,25,No,2,12/3/23,8/12/24,697.64,353,High
CUST10584,Jennifer Bryan,Ohio,PhD,Male,62,No,1,11/6/21,6/11/22,157.03,1146,Low
CUST10920,Barbara Jackson,Arizona,Master,Female,70,No,1,5/17/21,8/7/21,176.32,1454,Low
CUST10357,John Thomas,Ohio,Master,Female,63,Yes,0,3/10/23,11/14/24,142.16,259,Low
CUST10847,Rebecca Mitchell,Illinois,Bachelor,Non-Binary,42,Yes,2,10/22/22,1/26/24,214.83,552,Medium
CUST10645,Scott Daniels,Ohio,Bachelor,Female,41,Yes,2,5/24/23,11/4/23,30.46,635,Low
CUST10289,Sean Henson,Illinois,Associate,Male,35,Yes,0,12/15/21,12/24/22,377.73,950,High
CUST10238,Ruben Hendricks,Texas,Master,Male,52,No,1,6/7/24,11/27/24,237.93,246,Medium
CUST10185,Randy Buchanan,Texas,Associate,Female,70,No,3,9/3/22,12/29/24,71.24,214,Low
CUST10289,Sean Henson,Illinois,Associate,Male,35,Yes,0,12/15/21,1/29/24,195.19,549,Low
CUST10260,Karen Kim,California,Master,Non-Binary,54,No,0,3/27/24,6/1/25,237.45,60,Medium
CUST10377,Kenneth Bird,Illinois,PhD,Male,69,Yes,0,6/23/23,8/23/23,227.0,708,Medium
CUST10911,William Kelley,Florida,Associate,Male,35,No,1,10/20/20,3/4/25,184.12,149,Low
CUST10654,Austin Schultz,Colorado,Bachelor,Non-Binary,59,Yes,2,3/22/21,3/7/24,243.36,511,Medium
CUST10187,Craig Eaton,New York,Master,Non-Binary,66,Yes,0,11/24/22,9/5/24,681.39,329,High
CUST10088,Michael Brooks,California,Bachelor,Female,20,Yes,1,2/16/24,3/14/24,97.37,504,Low
CUST10050,Marilyn Jackson,New York,Bachelor,Male,32,No,1,6/22/24,8/6/24,289.14,359,Medium
CUST10719,Christopher Williams,Ohio,High School,Female,49,Yes,2,9/14/23,11/19/23,903.68,620,High
CUST10434,Megan Hughes,Ohio,PhD,Male,24,Yes,2,10/5/23,12/29/24,63.68,214,Low
CUST10097,Frank Moore,Ohio,Associate,Male,80,No,0,7/22/21,4/23/23,198.21,830,Low
CUST10586,Robert Peck,California,PhD,Female,68,No,2,9/3/21,4/28/22,420.28,1190,High
CUST10999,Virginia Torres,Arizona,Bachelor,Male,76,Yes,2,9/1/22,12/25/23,401.64,584,High
CUST10867,Alexander Koch,Georgia,Bachelor,Male,53,No,4,12/10/22,10/23/24,88.02,281,Low
CUST10966,Lauren Taylor,New York,Associate,Non-Binary,30,No,2,12/14/23,6/11/24,392.27,415,High
CUST10401,Jason Miller DDS,Texas,Bachelor,Male,37,No,2,7/8/24,7/22/24,97.08,374,Low
CUST10725,John Tyler,Arizona,Bachelor,Female,69,No,2,6/18/23,12/15/23,156.84,594,Low
CUST10602,William Reed,Florida,High School,Female,69,No,0,5/6/21,4/19/24,291.25,468,Medium
CUST10719,Christopher Williams,Ohio,High School,Female,49,Yes,2,9/14/23,6/23/24,530.32,403,High
CUST10573,Brandy Willis,Arizona,High School,Male,72,Yes,0,8/2/20,3/30/23,665.08,854,High
CUST10919,Dr. Jennifer Williamson DDS,Ohio,PhD,Male,62,No,0,1/16/22,6/19/23,187.63,773,Low
CUST10099,Danielle Huffman,New York,High School,Non-Binary,18,No,2,12/9/21,5/17/22,155.81,1171,Low
CUST10002,Dylan Schwartz,New York,Bachelor,Female,22,No,0,6/24/21,4/14/22,773.85,1204,High
CUST10456,Ronald Myers,Arizona,Associate,Non-Binary,39,Yes,2,9/29/21,7/8/22,251.67,1119,Medium
CUST10046,Melissa Davila,Georgia,Associate,Non-Binary,66,No,2,12/21/23,8/10/24,145.12,355,Low
CUST10508,Stacy Mckenzie,Texas,Bachelor,Non-Binary,46,No,0,8/5/21,6/25/22,138.21,1132,Low
CUST10160,Donald Jones,Illinois,PhD,Female,74,No,0,8/15/20,2/10/21,465.56,1632,High
CUST10474,John Graham,Washington,Bachelor,Female,73,No,2,2/6/23,2/9/24,125.47,538,Low
CUST10874,Shannon Clayton,Arizona,PhD,Female,53,No,2,9/11/22,4/8/23,1036.7,845,High
CUST10171,Catherine Mendoza,Ohio,Master,Female,43,Yes,4,12/10/22,11/19/24,432.68,254,High
CUST10139,Julie Preston,Colorado,PhD,Non-Binary,18,Yes,3,3/29/24,3/25/25,337.87,128,Medium
CUST10546,Wendy Barker,Colorado,Bachelor,Male,75,No,0,12/31/20,2/18/25,461.78,163,High
CUST10215,Daniel Bishop,Washington,Master,Non-Binary,40,No,2,1/25/21,8/16/24,280.77,349,Medium
CUST10874,Shannon Clayton,Arizona,PhD,Female,53,No,2,9/11/22,6/21/25,214.94,40,Medium
CUST10585,Monica Lawson,Colorado,Master,Male,57,No,1,10/18/20,3/13/22,354.32,1236,Medium
CUST10391,Melissa Patrick,Florida,PhD,Non-Binary,76,No,2,6/8/21,9/17/23,103.88,683,Low
CUST10889,Andrew Lopez,Colorado,High School,Male,27,No,2,11/5/21,7/28/24,266.19,368,Medium
CUST10119,Kenneth Ponce,Ohio,High School,Male,38,No,0,10/28/20,11/18/21,210.48,1351,Medium
CUST10156,Daniel Mullins,Arizona,PhD,Non-Binary,63,No,0,8/20/21,11/21/24,163.73,252,Low
CUST10626,Lindsey Miller,New York,Master,Male,35,Yes,1,12/10/21,11/20/23,35.52,619,Low
CUST10809,Pamela Carey,Colorado,PhD,Female,46,No,0,3/22/23,12/13/23,619.66,596,High
CUST10819,Philip Wilcox,Florida,Master,Male,39,Yes,2,10/17/23,2/8/25,157.73,173,Low
CUST10059,Amy Davis,Georgia,PhD,Male,21,Yes,2,10/20/21,10/18/24,57.11,286,Low
CUST10743,Tamara Miller,Georgia,Master,Male,78,Yes,1,7/17/23,8/8/24,771.82,357,High
CUST10881,Charles Roach,Illinois,Master,Non-Binary,63,Yes,2,1/24/24,7/27/24,317.79,369,Medium
CUST10180,Julia Dennis,Washington,PhD,Non-Binary,45,No,0,3/2/21,3/1/23,213.51,883,Medium
CUST10948,Patricia Koch,Texas,PhD,Male,28,Yes,2,1/7/21,12/13/22,325.52,961,Medium
CUST10559,Lauren White,Florida,Associate,Male,68,Yes,2,9/11/20,3/11/21,109.94,1603,Low
CUST10714,Bradley Williams,Georgia,Associate,Male,75,No,1,5/10/23,6/20/23,28.06,772,Low
CUST10799,Dwayne Harper,Arizona,PhD,Female,19,Yes,2,6/2/22,6/14/25,436.79,47,High
CUST10735,Elizabeth Gilbert,Texas,Bachelor,Male,70,No,0,12/31/21,7/28/24,86.65,368,Low
CUST10835,Riley Torres,New York,PhD,Non-Binary,49,Yes,1,11/28/20,11/21/24,542.91,252,High
CUST10384,Briana Drake,Texas,Master,Male,75,Yes,3,6/13/22,7/15/23,202.07,747,Low
CUST10791,Leon Austin,Texas,Bachelor,Male,40,No,1,2/12/24,2/25/25,94.52,156,Low
CUST10645,Scott Daniels,Ohio,Bachelor,Female,41,Yes,2,5/24/23,6/15/25,303.4,46,Medium
CUST10328,Ariel Love,California,Master,Female,79,No,0,7/24/24,7/21/25,434.0,10,High
CUST10170,Mark Perez,California,Master,Non-Binary,22,No,0,12/26/23,4/14/24,274.59,473,Medium
CUST10087,Tina Singh,Arizona,Bachelor,Male,44,No,1,10/28/23,7/26/25,275.38,5,Medium
CUST10020,Christopher Sparks,Florida,Bachelor,Female,31,No,0,9/19/23,2/15/24,103.7,532,Low
CUST10804,Thomas Graham,Texas,Bachelor,Female,34,Yes,2,3/20/22,2/10/23,64.54,902,Low
CUST10501,Kristopher Powell,Illinois,Bachelor,Female,43,Yes,0,4/26/24,1/4/25,458.41,208,High
